Orpheus Picaro	0
Thanatos Picaro	0
Izanagi Picaro	0
M. Izanagi Picaro	0
Kaguya Picaro	0
Ariadne Picaro	0
Asterius Picaro	0
Tsukiyomi Picaro	0
Satanael	0
???	0
Arsene	1
Captain Kidd	0
Zorro	0
Carmen	0
Goemon	0
Johanna	0
Milady	0
Necronomicon	0
Robin Hood	0
Loki	0
Satanael	0
Seiten Taisei	0
Mercurius	0
Hecate	0
Kamu Susano-o	0
Anat	0
Astarte	0
Prometheus	0
Loki	0
Arsene	0
Captain Kidd	0
Zorro	0
Carmen	0
Goemon	0
Johanna	0
Milady	0
Necronomicon	0
Robin Hood	0
???	0
Lucifer	0
Seiten Taisei	0
Mercurius	0
Hecate	0
Kamu Susano-o	0
Anat	0
Astarte	0
Prometheus	0
Loki	0
Loki	0
Cendrillon	0
Vanadis	0
William	0
Diego	0
Celestine	0
Gorokichi	0
Agnes	0
Lucy	0
Al Azif	0
Hereward	0
Ella	0
RESERVE	0
Satan	1
Lucifer	1
Kohryu	1
Okuninushi	1
Norn	0
RESERVE	0
RESERVE	0
Futsunushi	1
RESERVE	0
Seth	1
Ishtar	1
RESERVE	0
Surt	0
???	0
Lakshmi	1
RESERVE	0
RESERVE	0
Ex-Belphegor	0
RESERVE	0
Garuda	0
Fortuna	1
Suzaku	1
Seiryu	1
Genbu	1
Byakko	1
Bishamonten	1
Koumokuten	1
Jikokuten	1
Zouchouten	1
Hell Biker	1
Daisoujou	1
Trumpeter	1
White Rider	1
Matador	1
Pale Rider	1
Horus	1
RESERVE	0
Attis	1
RESERVE	0
RESERVE	0
Sraosha	1
Berith	0
RESERVE	0
Mithra	1
Phoenix	1
Principality	1
Neko Shogun	1
Vasuki	1
Ananta	1
Throne	0
RESERVE	0
Quetzalcoatl	1
Red Rider	1
Black Rider	1
RESERVE	0
Ex-Moloch	0
Pazuzu	1
???	0
Slime	0
Jack-o'-Lantern	0
Agathion	0
Mandrake	0
Shiisaa	0
Jack Frost	0
Sudama	0
Onmoraki	0
Bugs	0
Pixie	0
Pixie	0
Ardha	0
RESERVE	0
Asmodeus	0
Azazel	0
Baal	0
Tithoes	0
Mammon	0
Leviathan	0
Samael	0
Maria	1
Vohu Manah	1
Cait Sith	0
Mishaguji	1
???	0
???	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
RESERVE	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P6 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
Izanagi-no-Okami	0
Psyche	0
Athena	0
Raoul	0
Orpheus Telos	0
Orpheus	0
Izanagi-no-Okami Pic.	0
Psyche Picaro	0
Athena Picaro	0
Neo Arsene Picaro	0
Orpheus Telos Picaro	0
Orpheus Picaro	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
P5 Unused	0
Macabre	1
Alilat	1
Thunderbird	1
Fafnir	1
Byakhee	1
Hastur	1
Tam Lin	1
Throne	1
Surt	1
Loa	1
Chimera	1
Atavaka	1
Cait Sith	1
Siegfried	1
P5 Unused	0
P5 Unused	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
???	0
RESERVE	0
RESERVE	0
